1,32,33,34,1,1,1,1,1,1,1,1,1,1,2,14,14,14,14,14,14,14,14,14,14,13,1,1,1,12,11,11,11,14,1,1,1,12,11,11,11,1,1,1,1,1,13,13,13,13,1,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
35,36,37,38,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,1,1,1,11,11,11,11,4,3,1,1,4,11,11,11,15,1,1,1,1,11,11,10,10,1,1,1,1,11,10,10,13,13,13,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
1,29,30,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,1,1,1,11,11,11,11,4,1,1,1,4,4,11,11,4,4,4,4,4,11,11,11,11,14,1,1,1,4,11,11,11,11,11,11,11,11,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
1,20,21,1,1,1,1,1,12,12,1,1,1,1,1,10,10,10,10,10,10,10,10,10,4,4,1,1,1,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,11,11,11,11,11,4,4,4,4,4,4,11,11,11,11,11,11,11,11,1,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,13
13,13,13,13,14,13,13,14,11,12,13,13,1,1,1,10,10,10,10,10,10,10,4,4,4,4,1,1,4,4,4,4,4,4,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,11,11,11,11,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
11,11,11,11,11,11,11,11,11,11,11,11,12,1,1,4,4,4,4,4,4,4,4,4,4,4,1,13,13,13,13,13,12,12,10,10,10,14,12,13,13,13,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,1,1,1,1,4,4,4,1,1,1,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,4,4,4,4,4,4,4,4,4,4,12,12,10,10,10,10,4,4,4,4,4,4,4,4,4,4,10,10,10,13,13,13,13,13,13,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,1,1,1,1,4,4,4,1,1,1,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,13
11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,4,4,4,4,4,4,4,13,14,14,14,10,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,11,10,10,10,10,10,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,1,1,1,1,4,4,4,13,13,13,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
11,11,11,11,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,12,12,12,13,13,13,13,4,4,4,4,4,4,10,10,11,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,1,1,1,1,4,4,4,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,14,13,13,12,13,13,12,12,12,13,13,13,13,13,14,13,13,13,13,12,10,10,10,10,13,12,12,12,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13
11,11,11,10,10,10,10,10,10,10,10,11,11,11,11,11,11,13,13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,10,11,11,11,10,11,11,11,11,10,10,10,10,10,10,10,11,10,11,11,11,11,11,11,11,15,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13
11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,4,4,4,4,4,4,4,13,13,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,11,6,7,11,11,11,10,10,11,11,11,11,4,4,4,4,4,4,4,11,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,11,15,13,13,13,13,4,4,4,4,4,4,4,13,13,4,4,4,4,4,4,13,13,13,4,4,4,4,11,8,9,11,11,10,11,11,11,11,11,4,4,4,4,4,4,4,4,4,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,13
11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,4,4,4,4,11,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,10,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,13,13,13
10,13,13,13,13,13,13,13,13,12,13,13,13,13,15,10,10,12,13,13,13,13,13,11,10,10,13,12,14,13,13,13,13,13,13,13,13,13,13,12,14,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,10,11,11,11,11,11,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,10,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
